platform,Rank,Name,Price,Chg 24H,Chg 7D,Market Cap,Vol (24h),IDO ROI USD,ATH IDO ROI USD,IDO Date,Raised,seedify,seedify,red kite,red kite,bscpad,bscpad,paid,paid,polka,polka,tpad,tpad,dao maker,dao maker,btc price,btc price,,,,init mcap,init FDMC,launchpad,symbol
PAID,1805,LiquidiftyLQT,$0.09,N/A,-26%,$ 837.51K,$ 21.88K,0.09,1.58,14 Jun 2021,"$200,000",,,,,,,0.09,1.58,,,,,,,,,,,LiquidiftyLQT,,,PAID
PAID,"$1,754.00",Earn GuildEARN,$0.34,N/A,N/A,$ 1.02M,$ 2.44M,0.85,1.56,21 Feb,"$1,425,000",,,,,,,0.85,1.56,,,,,,,,,,,Earn GuildEARN,,,PAID
PAID,,RepresentRPT,$0.00,0.0427,-15.50%,$ 21.26K,$201.90,0.08,0.93,16 Sep 2021,"$500,000",,,,,,,0.08,0.93,,,,,,,,,,,RepresentRPT,,,PAID
PAID,,DemodyfiDMOD,$0.04,0.0982,-29.10%,$ 320.65K,$10.82,0.17,0.89,9 Jun 2021,"$300,000",,,,,,,0.17,0.89,,,,,,,,,,,DemodyfiDMOD,,,PAID
PAID,,CDzExchangeCDZ,$0.00,0.0522,-24.40%,$ 2.75K,$405.34,0.05,0.64,12 Aug 2021,"$150,000",,,,,,,0.05,0.64,,,,,,,,,,,CDzExchangeCDZ,,,PAID
PAID,,EmiSwapESW,$0.01,-0.09%,-29.20%,$ 125.18K,$ 9.00K,0.05,0.6,29 Jun 2021,"$300,000",,,,,,,0.05,0.6,,,,,,,,,,,EmiSwapESW,,,PAID
PAID,,Space MisfitsSMCW,N/A,N/A,N/A,N/A,N/A,,,16 Jan,"$200,000",,,,,,,,,polka,ath,,,,,,,,,Space MisfitsSMCW,,,PAID
POLS,$451.00,Ethernity ChainERN,$5.43,0.078,-12.70%,$ 70.87M,$ 2.89M,19.75,272.1,7 Mar 2021,"$275,000",,,,,,,,,19.75,272.1,,,,,,,,,Ethernity ChainERN,,,POLS
POLS,343,Thetan ArenaTHG,$1.69,0.062,-26.20%,$ 121.77M,$ 4.31M,21.14,264.17,15 Sep 2021,"$200,000",,,,,,,,,21.14,264.17,,,,,,,,,Thetan ArenaTHG,,,POLS
POLS,232,SuperFarmSUPER,$0.76,0.079,-32.10%,$ 217.32M,$ 16.38M,30.25,189.33,21 Feb 2021,"$250,000",,,,,,,,,30.25,189.33,,,,,,,,,SuperFarmSUPER,,,POLS
POLS,908,Polychain MonstersPMON,$4.29,0.0799,-21.30%,$ 13.53M,$ 822.36K,12.26,185.46,30 Mar 2021,"$90,000",,,,,,,,,12.26,185.46,,,,,,,,,Polychain MonstersPMON,,,POLS
POLS,309,Wilder WorldWILD,$1.66,0.0966,-15.50%,$ 139.31M,$ 2.38M,34.68,157.96,10 May 2021,"$250,000",,,,,,,,,34.68,157.96,,,,,,,,,Wilder WorldWILD,,,POLS
POLS,881,PolkamarketsPOLK,$0.23,0.121,-19.70%,$ 14.35M,$ 107.27K,7.59,155.26,23 Feb 2021,"$90,000",,,,,,,,,7.59,155.26,,,,,,,,,PolkamarketsPOLK,,,POLS
POLS,$603.00,PAID NetworkPAID,$0.28,0.0203,-11%,$ 37.17M,$ 380.12K,6.66,149.91,19 Jan 2021,"$150,000",,,,,,,,,6.66,149.91,,,,,,,,,PAID NetworkPAID,,,POLS
POLS,893,RefinableFINE,$0.12,0.0425,-14%,$ 13.95M,$ 559.66K,3.69,136.78,26 Apr 2021,"$180,000",,,,,,,,,3.69,136.78,,,,,,,,,RefinableFINE,,,POLS
POLS,$953,AntimatterMATTER,$0.38,0.0097,-9.77%,$ 11.80M,$ 289.42K,7.54,122.75,26 Feb 2021,"$25,000",,,,,,,,,7.54,122.75,,,,,,,,,AntimatterMATTER,,,POLS
POLS,1852,OptionRoomROOM,$0.05,0.0065,-14.60%,$ 630.10K,$ 63.11K,1.01,92.74,4 Feb 2021,"$50,000",,,,,,,,,1.01,92.74,,,,,,,,,OptionRoomROOM,,,POLS
POLS,1230,UnmarshalMARSH,$0.24,0.11,-25.80%,$ 5.63M,$ 1.11M,1.4,90.9,29 Mar 2021,"$204,000",,,,,,,,,1.4,90.9,,,,,,,,,UnmarshalMARSH,,,POLS
POLS,1082,DfynDFYN,$0.09,0.0288,-17.80%,$ 8.18M,$ 640.24K,1,86.88,9 May 2021,"$305,500",,,,,,,,,1,86.88,,,,,,,,,DfynDFYN,,,POLS
POLS,"$1,543.00",YOP FinanceYOP,$0.22,0.109,0.0044,$ 2.20M,$ 1.69M,4.37,78.7,14 Jan 2021,"$60,000",,,,,,,,,4.37,78.7,,,,,,,,,YOP FinanceYOP,,,POLS
POLS,828,Ethereum Push Notification ServicePUSH,$1.13,0.0065,-14.50%,$ 16.76M,$ 1.26M,9.41,72.29,12 Apr 2021,"$100,000",,,,,,,,,9.41,72.29,,,,,,,,,Ethereum Push Notification ServicePUSH,,,POLS
POLS,"$1,197",WonderHeroWND,$1.10,0.13,-31.20%,$ 6.19M,$ 1.47M,8.43,72.04,20 Oct 2021,"$195,000",,,,,,,,,8.43,72.04,,,,,,,,,WonderHeroWND,,,POLS
POLS,1010,RealmREALM,$0.21,0.127,-30.50%,$ 10.11M,$ 953.45K,6.96,71.17,13 Sep 2021,"$225,000",,,,,,,,,6.96,71.17,,,,,,,,,RealmREALM,,,POLS
POLS,1028,Convergence FinanceCONV,$0.01,0.0615,-10.10%,$ 9.56M,$ 739.82K,1.1,55.14,24 Mar 2021,"$300,000",,,,,,,,,1.1,55.14,,,,,,,,,Convergence FinanceCONV,,,POLS
POLS,962,Blockchain Monster HuntBCMC,$0.20,0.141,-33.10%,$ 11.37M,$ 678.94K,2.23,52.4,11 Oct 2021,"$180,000",,,,,,,,,2.23,52.4,,,,,,,,,Blockchain Monster HuntBCMC,,,POLS
POLS,$794.00,Umbrella NetworkUMB,$0.14,0.0726,-19.10%,$ 18.98M,$ 455.63K,2.7,52.3,8 Feb 2021,"$250,000",,,,,,,,,2.7,52.3,,,,,,,,,Umbrella NetworkUMB,,,POLS
POLS,1076,Orion MoneyORION,$0.16,-0.45%,-22.90%,$ 8.38M,$ 22.13K,3.24,47.12,28 Sep 2021,N/A,,,,,,,,,3.24,47.12,,,,,,,,,Orion MoneyORION,,,POLS
POLS,"$1,203",Bridge MutualBMI,$0.09,0.0122,-25.30%,$ 6.01M,$ 201.81K,0.74,44.37,29 Jan 2021,"$150,000",,,,,,,,,0.74,44.37,,,,,,,,,Bridge MutualBMI,,,POLS
POLS,852,Kylin NetworkKYL,$0.06,-5.33%,-22.80%,$ 15.68M,$ 372.64K,1.21,44.33,28 Feb 2021,"$750,000",,,,,,,,,1.21,44.33,,,,,,,,,Kylin NetworkKYL,,,POLS
POLS,974,MahaDAOMAHA,$3.30,0.111,-12.20%,$ 11.05M,$ 330.62K,5.49,43.84,16 Dec 2020,"$125,000",,,,,,,,,5.49,43.84,,,,,,,,,MahaDAOMAHA,,,POLS
POLS,783,ExeedmeXED,$0.25,0.0882,-26.50%,$ 19.43M,$ 1.41M,4.92,40.08,29 Dec 2020,"$75,000",,,,,,,,,4.92,40.08,,,,,,,,,ExeedmeXED,,,POLS
POLS,,DAOventuresDVD,$0.03,-1.46%,-18.20%,$ 253.04K,$10.19,0.14,38.16,14 Feb 2021,"$100,000",,,,,,,,,0.14,38.16,,,,,,,,,DAOventuresDVD,,,POLS
POLS,1164,HighstreetHIGH,$4.45,0.0499,-21.50%,$ 6.67M,$ 7.82M,4.45,37.62,10 Oct 2021,"$500,000",,,,,,,,,4.45,37.62,,,,,,,,,HighstreetHIGH,,,POLS
POLS,$668,ChainGuardiansCGG,$0.56,0.0036,-19.70%,$ 28.25M,$ 252.16K,4.7,36.07,9 Mar 2021,"$216,000",,,,,,,,,4.7,36.07,,,,,,,,,ChainGuardiansCGG,,,POLS
POLS,1208,KattanaKTN,$2.84,0.0389,-23.80%,$ 5.91M,$ 32.27K,2.84,34.86,8 Apr 2021,"$200,000",,,,,,,,,2.84,34.86,,,,,,,,,KattanaKTN,,,POLS
POLS,,Charged ParticlesIONX,$0.24,0.0168,-25.60%,$ 6.22M,$ 14.06K,1.18,34,30 May 2021,"$200,000",,,,,,,,,1.18,34,,,,,,,,,Charged ParticlesIONX,,,POLS
POLS,842,Shyft NetworkSHFT,$0.29,0.0222,-26.10%,$ 16.04M,$ 242.03K,1.44,32.36,25 Mar 2021,"$500,000",,,,,,,,,1.44,32.36,,,,,,,,,Shyft NetworkSHFT,,,POLS
POLS,"$1,575.00",PolkalokrLKR,$0.06,0.003,-7.03%,$ 1.93M,$ 144.45K,1.15,32.25,6 Apr 2021,"$150,000",,,,,,,,,1.15,32.25,,,,,,,,,PolkalokrLKR,,,POLS
POLS,,FinxfloFXF,$0.11,0.0734,-9.50%,$ 9.85M,$ 12.19K,2.17,31.73,7 Feb 2021,"$200,000",,,,,,,,,2.17,31.73,,,,,,,,,FinxfloFXF,,,POLS
POLS,"$1,689",MoonieNFTMNY,$0.00,-2.64%,-32.40%,$ 1.33M,$ 237.98K,1.16,31.68,6 Sep 2021,"$116,530",,,,,,,,,1.16,31.68,,,,,,,,,MoonieNFTMNY,,,POLS
POLS,,PolkaCoverCVR,$0.06,0.116,-22.80%,$ 3.61M,$ 6.64K,0.76,29.17,20 Jan 2021,"$150,000",,,,,,,,,0.76,29.17,,,,,,,,,PolkaCoverCVR,,,POLS
POLS,,MytheriaMYRA,$0.27,0.0268,-14.90%,N/A,$ 134.06K,1.99,28.79,15 Nov 2021,"$250,000",,,,,,,,,1.99,28.79,,,,,,,,,MytheriaMYRA,,,POLS
POLS,507,SaitoSAITO,$0.03,0.0541,-28.20%,$ 55.71M,$ 1.32M,7.94,28.3,21 Apr 2021,"$400,000",,,,,,,,,7.94,28.3,,,,,,,,,SaitoSAITO,,,POLS
POLS,"$2,032.00",Fire ProtocolFIRE,$0.02,-6.93%,-19.50%,$ 123.29K,$ 15.24K,0.21,27.15,27 Dec 2020,"$50,000",,,,,,,,,0.21,27.15,,,,,,,,,Fire ProtocolFIRE,,,POLS
POLS,,Genesis ShardsGS,$0.06,0.0286,-11.40%,$ 768.65K,$ 2.82K,0.53,26.02,13 Apr 2021,"$125,000",,,,,,,,,0.53,26.02,,,,,,,,,Genesis ShardsGS,,,POLS
POLS,"$1,105",RealFevrFEVR,$0.00,0.0168,-35.10%,$ 7.74M,$ 65.01K,3.43,25.89,7 Jul 2021,"$384,000",,,,,,,,,3.43,25.89,,,,,,,,,RealFevrFEVR,,,POLS
POLS,826,OpenOceanOOE,$0.11,0.0309,-21.20%,$ 16.86M,$ 965.48K,2.81,25.65,11 Jul 2021,"$150,000",,,,,,,,,2.81,25.65,,,,,,,,,OpenOceanOOE,,,POLS
POLS,1100,PinknodePNODE,$0.06,0.243,-8.12%,$ 7.83M,$ 18.41K,1.85,24.97,13 May 2021,"$150,000",,,,,,,,,1.85,24.97,,,,,,,,,PinknodePNODE,,,POLS
POLS,"$1,233.00",DOTMOOVSMOOV,$0.01,0.0342,-13.60%,$ 5.53M,$ 271.29K,2.14,24.55,24 May 2021,"$160,000",,,,,,,,,2.14,24.55,,,,,278.5714286,42.9,,39000,DOTMOOVSMOOV,,,POLS
POLS,1399,QuiddQUIDD,$0.47,0.0373,-18.10%,$ 3.41M,$ 38.78K,1.87,23.76,16 Nov 2021,"$500,000",,,,,,,,,1.87,23.76,,,,,,,,,QuiddQUIDD,,,POLS
POLS,,Butterfly ProtocolBFLY,$0.04,0.0611,-24.90%,$ 671.87K,$950.90,0.13,23.44,3 Feb 2021,"$100,000",,,,,,,,,0.13,23.44,,,,,,,,,Butterfly ProtocolBFLY,,,POLS
POLS,1324,Nord FinanceNORD,$1.20,0.0874,-27.60%,$ 4.39M,$ 563.18K,1.33,22.62,11 Jan 2021,"$90,000",,,,,,,,,1.33,22.62,,,,,,,,,Nord FinanceNORD,,,POLS
POLS,1697,Oddz FinanceODDZ,$0.14,0.0148,-10.10%,$ 1.27M,$ 284.81K,0.83,21.7,17 Mar 2021,"$150,300",,,,,,,,,0.83,21.7,,,,,,,,,Oddz FinanceODDZ,,,POLS
POLS,$987.00,NAOS FinanceNAOS,$0.18,0.0571,-22.90%,$ 10.66M,$ 50.48K,0.96,19.99,N/A,"$300,000",,,,,,,,,0.96,19.99,,,,,,,,,NAOS FinanceNAOS,,,POLS
POLS,931,BlockWalletBLANK,$0.58,0.0436,-31.70%,$ 12.65M,$ 585.26K,9.01,19.9,N/A,"$120,000",,,,,,,,,9.01,19.9,,,,,,,,,BlockWalletBLANK,,,POLS
POLS,$847,PolkadexPDEX,$4.99,0.0462,-23.40%,$ 15.84M,$ 587.73K,2.5,19.74,15 Apr 2021,"$250,000",,,,,,,,,2.5,19.74,,,,,,,,,PolkadexPDEX,,,POLS
POLS,1771,APYSwapAPYS,$0.09,0.0256,-16.30%,$ 925.06K,$ 17.87K,0.51,19.59,1 Mar 2021,"$125,000",,,,,,,,,0.51,19.59,,,,,,,,,APYSwapAPYS,,,POLS
POLS,1127,Public MintMINT,$0.08,0.0599,-10.20%,$ 7.32M,$ 62.15K,0.84,19.28,25 Feb 2021,"$250,000",,,,,,,,,0.84,19.28,,,,,,,,,Public MintMINT,,,POLS
POLS,647,Stratos STOS,$1.42,0.0693,-0.91%,$ 31.09M,$ 512.37K,4.73,18.18,8 Jun 2021,"$300,000",,,,,,,,,4.73,18.18,,,,,238.5714286,36.74,,33400,Stratos STOS,,,POLS
POLS,$515.00,HumansHEART,$0.13,-0.87%,-13.70%,$ 53.67M,$ 725.92K,8.83,18.11,8 Dec 2021,"$1,170,000",,,,,,,,,8.83,18.11,,,,,,,,,HumansHEART,,,POLS
POLS,,UnidoUDO,$0.06,0.0815,-13.50%,$ 4.95M,$ 11.22K,1.07,18.02,2 Mar 2021,"$100,000",,,,,,,,,1.07,18.02,,,,,,,,,UnidoUDO,,,POLS
POLS,$798,Cere NetworkCERE,$0.03,0.068,-16.30%,$ 18.81M,$ 1.41M,1.14,17.96,7 Nov 2021,"$500,000",,,,,,,,,1.14,17.96,,,,,,,,,Cere NetworkCERE,,,POLS
POLS,1199,Tidal FinanceTIDAL,$0.00,0.0689,-11.60%,$ 6.18M,$ 152.02K,0.39,17.34,22 Mar 2021,"$100,000",,,,,,,,,0.39,17.34,,,,,,,,,Tidal FinanceTIDAL,,,POLS
POLS,1234,DtravelTRVL,$0.15,-3.08%,-11.70%,$ 5.52M,$ 106.74K,1.63,17.26,25 Nov 2021,"$500,000",,,,,,,,,1.63,17.26,,,,,,,,,DtravelTRVL,,,POLS
POLS,1259,Domi OnlineDOMI,$0.20,0.0467,-25%,$ 5.19M,$ 120.41K,8.44,16.72,14 Dec 2021,"$280,000",,,,,,,,,8.44,16.72,,,,,,,,,Domi OnlineDOMI,,,POLS
POLS,"$1,078.00",Rangers Protocol GasRPG,$8.99,-1.09%,-9.54%,$ 8.34M,$ 56.02K,2.25,16.37,6 Oct 2021,"$420,000",,,,,,,,,2.25,16.37,,,,,,,,,Rangers Protocol GasRPG,,,POLS
POLS,1830,Legend of Fantasy WarLFW,$0.35,0.0206,-4.81%,$ 702.39K,$ 418.73K,1.76,15.91,27 Oct 2021,"$250,000",,,,,,,,,1.76,15.91,,,,,,,,,Legend of Fantasy WarLFW,,,POLS
POLS,"$1,704",VeraVERA,$0.12,0.0203,-4.36%,$ 1.23M,$ 107.96K,2.46,13.52,20 Sep 2021,"$500,000",,,,,,,,,2.46,13.52,,,,,,,,,VeraVERA,,,POLS
POLS,1506,Happy LandHPL,$0.24,0.0546,-27%,$ 2.49M,$ 26.90K,3.36,13.21,9 Dec 2021,"$300,000",,,,,,,,,3.36,13.21,,,,,,,,,Happy LandHPL,,,POLS
POLS,1321,Konomi NetworkKONO,$0.12,0.12,-20.20%,$ 4.45M,$ 831.21K,0.3,13.14,15 Mar 2021,"$200,000",,,,,,,,,0.3,13.14,,,,,421.4285714,64.9,,59000,Konomi NetworkKONO,,,POLS
POLS,"$1,372.00",PolytradeTRADE,$0.31,0.0338,-14%,$ 3.74M,$ 214.45K,2.07,13.07,17 Aug 2021,"$200,000",,,,,,,,,2.07,13.07,,,,,,,,,PolytradeTRADE,,,POLS
POLS,1086,FractalFCL,$0.07,0.0101,-23.90%,$ 8.12M,$ 58.03K,0.66,13,24 Feb 2021,"$400,000",,,,,,,,,0.66,13,,,,,335.7142857,51.7,,47000,FractalFCL,,,POLS
POLS,"$1,047",DOSEDOSE,$0.09,0.0105,-0.68%,$ 9.05M,$ 615.29K,3.13,12.54,1 Nov 2021,"$500,000",,,,,,,,,3.13,12.54,,,,,,,,,DOSEDOSE,,,POLS
POLS,1198,Standard Protocol STND,$0.22,0.0683,-4.63%,$ 6.19M,$ 101.97K,0.88,12.04,28 Apr 2021,"$325,000",,,,,,,,,0.88,12.04,,,,,392.8571429,60.5,,55000,Standard Protocol STND,,,POLS
POLS,1934,Blockchain Cuties UniverseBCUG,$0.52,0.0138,-18.30%,$ 360.12K,$ 48.02K,0.24,11.38,14 Mar 2021,"$440,000",,,,,,,,,0.24,11.38,,,,,400,61.6,,56000,Blockchain Cuties UniverseBCUG,,,POLS
POLS,,Royale FinanceROYA,$0.02,-28.10%,-29.30%,$ 881.42K,$ 8.85K,0.18,10.61,20 Dec 2020,"$300,000",,,,,,,,,0.18,10.61,,,,,164.2857143,25.3,,23000,Royale FinanceROYA,,,POLS
POLS,"$1,679.00",UnoReUNO,$0.20,0.129,-13.10%,$ 1.38M,$ 598.81K,1.64,10.19,27 Apr 2021,"$200,000",,,,,,,,,1.64,10.19,,,,,392.8571429,60.5,,55000,UnoReUNO,,,POLS
POLS,960,Sienna NetworkSIENNA,$5.20,-6.98%,-29.10%,$ 11.50M,$ 676.45K,0.87,10.11,4 May 2021,"$400,000",,,,,,,,,0.87,10.11,,,,,402.1428571,61.93,,56300,Sienna NetworkSIENNA,,,POLS
POLS,"$1,098",Unbound FinanceUNB,$0.01,0.0927,-6.85%,$ 7.85M,$ 168.95K,0.67,10.01,12 Dec 2021,"$200,000",,,,,,,,,0.67,10.01,,,,,,,,,Unbound FinanceUNB,,,POLS
POLS,,ZodiumZODI,$0.07,0.0408,-5.02%,$ 1.38M,$ 5.97K,0.85,9.6,1 Dec 2021,"$200,000",,,,,,,,,0.85,9.6,,,,,,,,,ZodiumZODI,,,POLS
POLS,994,Lithium FinanceLITH,$0.01,0.0919,-5.02%,$ 10.56M,$ 1.15M,1.1,9.06,4 Aug 2021,"$230,000",,,,,,,,,1.1,9.06,,,,,,,,,Lithium FinanceLITH,,,POLS
POLS,,Strips FinanceSTRP,$1.70,0.0149,-23.40%,$ 8.00M,$ 5.21K,0.85,8.83,12 Oct 2021,"$500,000",,,,,,,,,0.85,8.83,,,,,,,,,Strips FinanceSTRP,,,POLS
POLS,1157,DropsDOP,$1.56,0.159,-30.50%,$ 6.81M,$ 254.96K,2.6,8.24,20 May 2021,"$200,000",,,,,,,,,2.6,8.24,,,,,264.2857143,40.7,,37000,DropsDOP,,,POLS
POLS,,TotemCTZN,$0.03,-2.26%,-37.80%,$ 676.25K,$ 5.67K,0.68,8.11,13 Dec 2021,"$400,000",,,,,,,,,0.68,8.11,,,,,,,,,TotemCTZN,,,POLS
POLS,559,e-MoneyNGM,$0.89,0.0097,-8.49%,$ 44.84M,$ 456.49K,1.79,7.85,18 Jan 2021,"$150,000",,,,,,,,,1.79,7.85,,,,,257.1428571,39.6,,36000,e-MoneyNGM,,,POLS
POLS,1718,Kawaii IslandsKWT,$0.02,0.0697,-23.60%,$ 1.18M,$ 27.98K,0.53,7.7,11 Oct 2021,"$250,000",,,,,,,,,0.53,7.7,,,,,,,,,Kawaii IslandsKWT,,,POLS
POLS,1479,MOBLANDSYNR,$0.11,0.194,0.0761,$ 2.74M,$ 671.30K,5.37,7.35,19 Jan,"$500,000",,,,,,,,,5.37,7.35,,,,,,,,,MOBLANDSYNR,,,POLS
POLS,"$1,567.00",Crypto Fight ClubFIGHT,$0.04,0.0187,0.127,$ 2.03M,$ 213.00K,2.1,6.89,16 Dec 2021,"$250,000",,,,,,,,,2.1,6.89,,,,,,,,,Crypto Fight ClubFIGHT,,,POLS
POLS,,NiiFiNIIFI,$0.02,0.014,-10.40%,$ 724.97K,$ 10.08K,0.49,6.55,1 Jun 2021,"$225,000",,,,,,,,,0.49,6.55,,,,,267.8571429,41.25,,37500,NiiFiNIIFI,,,POLS
POLS,"$1,618",Paralink NetworkPARA,$0.01,0.0459,-21%,$ 1.71M,$ 43.63K,0.16,5.74,23 May 2021,"$300,000",,,,,,,,,0.16,5.74,,,,,,,,,Paralink NetworkPARA,,,POLS
POLS,,TenetTEN,$0.51,0.0023,0.102,$ 912.36K,N/A,0.51,5.65,4 Jan 2021,"$300,000",,,,,,,,,0.51,5.65,,,,,228.5714286,35.2,,32000,TenetTEN,,,POLS
POLS,851,Rainmaker GamesRAIN,$0.34,-6.26%,-25.30%,$ 15.73M,$ 974.34K,1.36,5.38,15 Dec 2021,"$500,000",,,,,,,,,1.36,5.38,,,,,,,,,Rainmaker GamesRAIN,,,POLS
POLS,,TosDisDIS,$8.93,0.0515,-28.10%,$ 514.83K,$ 11.11K,0.17,4.97,17 Jan 2021,"$450,000",,,,,,,,,0.17,4.97,,,,,,,,,TosDisDIS,,,POLS
POLS,,PhuturePHTR,$0.12,0.0012,-3.90%,$ 1.08M,$733.85,0.4,4.9,2 Jun 2021,"$250,000",,,,,,,,,0.4,4.9,,,,,,,,,PhuturePHTR,,,POLS
POLS,,EthermonEMON,$0.04,0.0801,0.0457,$ 1.85M,$ 4.72K,0.37,4.57,17 May 2021,"$200,000",,,,,,,,,0.37,4.57,,,,,,,,,EthermonEMON,,,POLS
POLS,1631,Nitro LeagueNITRO,$0.04,0.0285,-13%,$ 1.66M,$ 60.74K,0.64,4.43,12 Dec 2021,"$750,000",,,,,,,,,0.64,4.43,,,,,,,,,Nitro LeagueNITRO,,,POLS
POLS,1247,Galaxy Fight ClubGCOIN,$0.39,-1.74%,-40.30%,$ 5.36M,$ 32.07K,0.79,4.36,5 Jan,"$2,000,000",,,,,,,,,0.79,4.36,,,,,,,,,Galaxy Fight ClubGCOIN,,,POLS
POLS,,PolinatePOLI,$0.01,-0.16%,-8.34%,$ 913.68K,$44.80,0.33,4,30 Aug 2021,"$200,000",,,,,,,,,0.33,4,,,,,,,,,PolinatePOLI,,,POLS
POLS,1749,SpiderDAOSPDR,$0.00,0.0287,-18.10%,$ 1.02M,$ 73.14K,0.15,3.86,14 Dec 2021,"$100,000",,,,,,,,,0.15,3.86,,,,,,,,,SpiderDAOSPDR,,,POLS
POLS,"$1,861",CoinBurpBURP,$0.03,0.0792,-11.60%,$ 601.59K,$ 298.89K,0.24,3.74,25 Jul 2021,"$250,000",,,,,,,,,0.24,3.74,,,,,,,,,CoinBurpBURP,,,POLS
POLS,,Meme.comMEM,$0.07,0.0241,-15.20%,$ 130.81K,$ 6.83K,0.15,2.71,14 Jun 2021,"$500,000",,,,,,,,,0.15,2.71,,,,,,,,,Meme.comMEM,,,POLS
POLS,1104,Ark RivalsARKN,$0.10,N/A,N/A,$ 7.75M,$ 16.26M,2.07,2.5,21 Feb,"$300,000",,,,,,,,,2.07,2.5,,,,,,,,,Ark RivalsARKN,,,POLS
POLS,"$1,518.00",SafleSAFLE,$0.09,-2.68%,-25.10%,$ 2.36M,$ 28.39K,0.82,1.51,15 Dec 2021,"$550,000",,,,,,,,,0.82,1.51,,,,,,,,,SafleSAFLE,,,POLS
POLS,,ArtmetaMART,N/A,N/A,N/A,N/A,N/A,,,24 Jan,"$500,000",,,,,,,,,,,,,,,,,,,ArtmetaMART,,,POLS
POLS,,impactMarketPACT,N/A,N/A,N/A,N/A,N/A,,,21 Dec 2021,N/A,,,,,,,,,,,tpad,ath,,,,,,,impactMarketPACT,,,POLS
TPAD,308,BloktopiaBLOK,$0.02,0.0755,-22.60%,$ 140.33M,$ 6.48M,67.31,698.26,5 Oct 2021,"$100,000",,,,,,,,,,,67.31,698.26,,,,,,,BloktopiaBLOK,,,TPAD
TPAD,,DAOLaunchDAL,$2.39,-1.45%,0.045,$ 676.21K,$ 3.48K,2.39,269.13,16 Nov 2021,"$100,000",,,,,,,,,,,2.39,269.13,,,,,,,DAOLaunchDAL,,,TPAD
TPAD,$817.00,Sidus HeroesSIDUS,$0.04,0.004,-27.40%,$ 17.81M,$ 664.46K,23.19,109.29,13 Dec 2021,"$87,500",,,,,,,,,,,23.19,109.29,,,,,,,Sidus HeroesSIDUS,,,TPAD
TPAD,303,GensoKishiMV,$0.72,0.057,-25.10%,$ 143.73M,$ 3.24M,37.82,87.4,15 Jan,"$200,002",,,,,,,,,,,37.82,87.4,,,,,,,GensoKishiMV,,,TPAD
TPAD,"$1,184",PolkaFantasyXP,$0.45,0.0144,-28%,$ 6.34M,$ 35.66K,9.06,67.19,7 Sep 2021,"$100,000",,,,,,,,,,,9.06,67.19,,,,,,,PolkaFantasyXP,,,TPAD
TPAD,397,NetvrkNTVRK,$2.20,0.0736,-19.10%,$ 89.20M,$ 2.88M,14.65,48.9,20 May 2021,"$100,000",,,,,,,,,,,14.65,48.9,,,,,,,NetvrkNTVRK,,,TPAD
TPAD,1945,GemGuardianGEMG,$0.16,0.0537,-19.50%,$ 339.07K,$ 477.14K,1.61,34.53,24 Sep 2021,"$100,000",,,,,,,,,,,1.61,34.53,,,,,,,GemGuardianGEMG,,,TPAD
TPAD,"$1,273.00",Sidus Heroes DAOSENATE,$1.19,0.0044,-29.50%,$ 5.08M,$ 58.92K,6.62,32.55,13 Dec 2021,"$87,500",,,,,,,,,,,6.62,32.55,,,,,,,Sidus Heroes DAOSENATE,,,TPAD
TPAD,2071,CryptoXpressXPRESS,$0.75,0.0248,-27.10%,$ 67.93K,$ 33.50K,0.53,28.57,11 Nov 2021,"$100,000",,,,,,,,,,,0.53,28.57,,,,,,,CryptoXpressXPRESS,,,TPAD
TPAD,$929,BlokPadBPAD,$0.02,0.288,-13.90%,$ 12.88M,$ 1.04M,19.77,26.48,25 Jan,"$100,000",,,,,,,,,,,19.77,26.48,,,,,,,BlokPadBPAD,,,TPAD
TPAD,1759,StrongNodeSNE,$0.00,-20.50%,-31.70%,$ 987.90K,$ 25.87K,1.27,24.16,20 Oct 2021,"$80,000",,,,,,,,,,,1.27,24.16,,,,,,,StrongNodeSNE,,,TPAD
TPAD,1832,Continuum WorldUM,$0.01,-33.80%,-45.60%,$ 696.87K,$ 428.41K,0.83,20.72,2 Oct 2021,N/A,,,,,,,,,,,0.83,20.72,,,,,,,Continuum WorldUM,,,TPAD
TPAD,2034,Internet of Energy NetworkIOEN,$0.02,0.0713,-17.30%,$ 124.30K,$ 25.09K,0.83,20.57,12 Oct 2021,"$240,000",,,,,,,,,,,0.83,20.57,,,,,,,Internet of Energy NetworkIOEN,,,TPAD
TPAD,,QANX TokenQANX,$0.05,0.127,-18.80%,N/A,$ 528.64K,4.46,17.86,31 May 2021,"$200,000",,,,,,,,,,,4.46,17.86,,,,,,,QANX TokenQANX,,,TPAD
TPAD,1047,The HUSLHUSL,$1.04,0.0764,0.12,$ 9.08M,$ 247.20K,4.17,17.6,22 Sep 2021,"$100,000",,,,,,,,,,,4.17,17.6,,,,,,,The HUSLHUSL,,,TPAD
TPAD,"$2,000",NFTPadNFTPAD,$0.07,0.053,0.0731,$ 207.77K,$ 43.74K,3.71,16.38,23 Aug 2021,"$100,000",,,,,,,,,,,3.71,16.38,,,,,,,NFTPadNFTPAD,,,TPAD
TPAD,1842,DinolandDNL,$0.13,0.211,-31.50%,$ 670.35K,$ 2.98M,7.8,15.42,18 Jan,"$200,001",,,,,,,,,,,7.8,15.42,,,,,,,DinolandDNL,,,TPAD
