,id,rank,slug,name,symbol,category,rounds,tokenRole,totalTokensForSale
1570,29266,,open-predict,OpenPredict Token,OPT,DeFi,"[{'startDate': '2020-08-15', 'endDate': '2020-08-17', 'type': 'IDO', 'tokensForSale': 2500000, 'values': {'USD': {'hardCap': 250000, 'price': 0.1, 'raise': 250000}}}]",Utility,
1571,8084,,krypton-galaxy,Krypton Galaxy Coin,KGC,Gaming,"[{'startDate': '2019-07-31', 'endDate': '2019-07-31', 'type': 'IEO', 'tokensForSale': 450000000, 'values': {'USD': {'price': 0.003333, 'raise': 1500000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'type': 'Private/Pre-sale', 'tokensForSale': 240000000, 'values': {'USD': {'price': 0.008333, 'raise': 1999920}}}]",Utility,690000000.0
1572,78002,,orao-network,Orao Network,ORAO,Blockchain Service,"[{'startDate': '2021-03-22', 'endDate': '2021-03-24', 'type': 'IEO', 'tokensForSale': 8333333, 'values': {'USD': {'price': 0.015, 'raise': 125000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'type': 'Seed', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.001, 'raise': 100000}}}, {'type': 'Seed', 'tokensForSale': 90000000, 'values': {'USD': {'price': 0.003, 'raise': 270000}}}, {'type': 'Pre-sale', 'tokensForSale': 60000000, 'values': {'USD': {'price': 0.006, 'raise': 360000}}}, {'type': 'Private', 'tokensForSale': 40000000, 'values': {'USD': {'price': 0.009, 'raise': 360000}}}, {'startDate': '2021-03-22', 'endDate': '2021-03-25', 'type': 'IDO', 'tokensForSale': 58333333, 'values': {'USD': {'price': 0.015, 'raise': 875000}}}]",Utility,
1573,97,,iconomi,Iconomi,ICN,,"[{'endDate': '2016-09-29', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.11}, 'BTC': {'price': 0.000181708055863571}, 'ETH': {'price': 0.0003333}}}]",,
1574,3448,,sapien-network,Sapien,SPN,Social,"[{'startDate': '2018-03-21', 'endDate': '2018-03-21', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.11, 'hardCap': 30000000, 'raise': 11740619}, 'BTC': {'price': 1.22681620655097e-05}, 'ETH': {'price': 0.0001666}}}]",,
1575,78963,,gamyfi,GamyFi,GFX,Gaming,"[{'startDate': '2021-03-29', 'endDate': '2021-03-29', 'type': 'IDO', 'tokensForSale': 40000, 'values': {'USD': {'price': 1, 'raise': 40000}}}, {'startDate': '2021-03-29', 'endDate': '2021-03-29', 'type': 'IDO', 'tokensForSale': 50000, 'values': {'USD': {'price': 1, 'raise': 50000}}}, {'startDate': '2021-03-29', 'endDate': '2021-03-29', 'type': 'IDO', 'tokensForSale': 40000, 'values': {'USD': {'price': 1, 'raise': 40000}}}, {'startDate': '2021-03-29', 'endDate': '2021-03-29', 'type': 'IDO', 'tokensForSale': 20000, 'values': {'USD': {'price': 1, 'raise': 20000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'raise': 1000000}}}]",Utility,
1576,157798,,polkamonster,PolkaMonster,PKMON,Gaming,"[{'type': 'Private', 'tokensForSale': 50000000, 'values': {'BNB': {'softCap': 50, 'raise': 69}}}]",Utility,
1577,159884,,ydragon,YDragon,YDR,DeFi,"[{'startDate': '2021-08-13', 'endDate': '2021-08-13', 'type': 'IDO', 'tokensForSale': 20000000, 'values': {'USD': {'raise': 800000, 'hardCap': 800000, 'price': 0.04}}}, {'type': 'Seed', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.025, 'raise': 25000}}}, {'type': 'Pre-sale', 'tokensForSale': 1600000, 'values': {'USD': {'price': 0.04, 'raise': 64000}}}, {'startDate': '2021-08-13', 'endDate': '2021-08-14', 'type': 'IDO', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.04, 'raise': 800000}}}]",Utility,
1578,7223,,relay-token,Relay Token,RELAY,DeFi,"[{'startDate': '2021-08-02', 'endDate': '2021-08-03', 'type': 'IDO', 'tokensForSale': 0, 'values': {'USD': {'price': 3, 'raise': 113926}}}]",Utility,
1579,170596,,photochromic,PhotoChromic,PHCR,Non-Fungible Tokens (NFT),"[{'startDate': '2021-11-08', 'endDate': '2021-11-16', 'type': 'IDO', 'tokensForSale': 900000000, 'values': {'ETH': {'price': 9.5744685e-08, 'raise': 86.1702164327752}, 'USD': {'price': 0.00045, 'raise': 405000}}}, {'type': 'Seed', 'tokensForSale': 1125000000, 'values': {'USD': {'price': 0.0003, 'raise': 337500}}}, {'type': 'Private', 'tokensForSale': 1350000000, 'values': {'USD': {'price': 0.000375, 'raise': 506250}}}, {'startDate': '2022-02-16', 'endDate': '2022-02-16', 'type': 'IEO', 'tokensForSale': 120000000, 'values': {'USD': {'price': 0.001, 'raise': 120000}}, 'ieoPlatformExchange': {'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}}]",Utility,
1580,3426,,rate3,Rate3,RTE,Blockchain Service,"[{'endDate': '2018-05-21', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0438, 'hardCap': 17500000, 'raise': 17500000}, 'BTC': {'price': 5.1820192653629e-06}, 'ETH': {'price': 6.25e-05, 'hardCap': 25000}}}]",,
1581,3486,,ternio,Ternio,TERN,Financial services,"[{'endDate': '2018-06-16', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.1}, 'BTC': {'price': 1.54713299775709e-05}, 'ETH': {'price': 0.000201560027208578}}}]",,
1582,3403,,contentbox,ContentBox,BOX,Blockchain Service,"[{'endDate': '2018-07-16', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0359}, 'BTC': {'price': 4.115e-06}, 'ETH': {'price': 5.128e-05}}}]",,
1583,2031,,sola-token,SOLA Token,SOLA,DeFi,"[{'startDate': '2017-11-27', 'endDate': '2017-12-25', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.1, 'hardCap': 5000000, 'raise': 2233700}}}]",,
1584,243,,datum,Datum,DAT,Data Service,"[{'startDate': '2017-10-29', 'endDate': '2017-11-29', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0192, 'hardCap': 29400000, 'raise': 7581120}, 'ETH': {'price': 4e-05, 'hardCap': 61200}}}]",,
1585,170278,,elpis-battle,Elpis Battle,EBA,Gaming,"[{'startDate': '2021-11-19', 'endDate': '2021-11-19', 'type': 'IDO', 'tokensForSale': 5000000, 'values': {'USD': {'raise': 150000, 'price': 0.03, 'hardCap': 150000}}}, {'startDate': '2021-11-16', 'endDate': '2021-11-19', 'type': 'IDO', 'tokensForSale': 5200000, 'values': {'USD': {'price': 0.03, 'raise': 156000}}}]",Utility,
1586,3630,,neurochain,NeuroChain,NCC,,"[{'endDate': '2018-01-16', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.12}, 'BTC': {'price': 9.76294554959876e-06}, 'ETH': {'price': 0.000104949903637178}}}]",,
1587,2427,,winding-tree,Winding Tree [OLD],LIF,Marketplace,"[{'startDate': '2018-02-01', 'endDate': '2018-02-15', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 1.05, 'hardCap': 10000000, 'raise': 14418196}, 'ETH': {'price': 0.00111111}}}]",,
1588,2116,,naviaddress,Naviaddress,NAVI,,"[{'startDate': '2018-03-01', 'endDate': '2018-03-31', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.05, 'hardCap': 20000000, 'raise': 16900000}, 'ETH': {'price': 5.75e-05}}}]",,
1589,169346,,soccer-hub,SoccerHub,SCH,Gaming,"[{'type': 'Seed', 'tokensForSale': 12000000, 'values': {'USD': {'price': 0.01, 'raise': 120000}}}, {'type': 'Private', 'tokensForSale': 80000000, 'values': {'USD': {'price': 0.015, 'raise': 1200000}}}, {'startDate': '2021-09-28', 'endDate': '2021-09-29', 'type': 'IDO', 'tokensForSale': 11333333, 'values': {'USD': {'price': 0.015, 'raise': 170000}}}, {'startDate': '2021-09-29', 'endDate': '2021-09-30', 'type': 'IDO', 'tokensForSale': 5333333, 'values': {'USD': {'price': 0.015, 'raise': 80000}}}, {'startDate': '2021-09-29', 'endDate': '2021-09-30', 'type': 'IDO', 'tokensForSale': 5066666, 'values': {'USD': {'price': 0.015000001973684, 'raise': 76000}}}]",Utility,
1590,128239,,tfs-token,TFS,TFS,Gambling and betting,"[{'startDate': '2021-12-06', 'endDate': '2021-12-15', 'type': 'IDO', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.006, 'raise': 300000}}}, {'type': 'Private', 'tokensForSale': 200000000, 'values': {'USD': {'price': 0.0025, 'raise': 500000}}}]",,
1591,88080,,stackos,StackOS,STACK,Cloud Computing,"[{'startDate': '2021-04-23', 'endDate': '2021-04-23', 'type': 'IDO', 'tokensForSale': 14000000, 'values': {'USD': {'price': 0.015, 'raise': 210000}}}, {'startDate': '2021-04-23', 'endDate': '2021-04-23', 'type': 'IDO', 'tokensForSale': 14000000, 'values': {'USD': {'price': 0.015, 'raise': 210000}}}]",Utility,
1592,171878,,sentre,Sentre,SNTR,DeFi,"[{'startDate': '2021-12-22', 'endDate': '2021-12-23', 'type': 'IEO', 'tokensForSale': 1473297, 'values': {'USD': {'raise': 80000, 'price': 0.0543, 'hardCap': 80000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'startDate': '2021-12-17', 'endDate': '2021-12-19', 'type': 'IDO', 'tokensForSale': 19988343, 'values': {'USD': {'price': 0.0543, 'raise': 1085367}}}]",Utility,
1593,139187,,2crazynft,2crazyNFT,2CRZ,Non-Fungible Tokens (NFT),"[{'startDate': '2021-06-25', 'endDate': '2021-06-25', 'type': 'IDO', 'tokensForSale': 5625000, 'values': {'USD': {'price': 0.04, 'raise': 225000}}}, {'startDate': '2021-06-19', 'endDate': '2021-06-21', 'type': 'IDO', 'tokensForSale': 2500000, 'values': {'USD': {'price': 0.04, 'raise': 100000}}}, {'startDate': '2021-06-25', 'endDate': '2021-06-25', 'type': 'IDO', 'tokensForSale': 5625000, 'values': {'USD': {'price': 0.04, 'raise': 225000}}}]",Utility,
1594,165889,,matrix-labs,Matrix Labs,MATRIX,DeFi,"[{'startDate': '2021-09-10', 'endDate': '2021-09-11', 'type': 'IDO', 'tokensForSale': 2500000, 'values': {'USD': {'price': 0.1, 'raise': 250000}}}, {'type': 'Private', 'tokensForSale': 12500000, 'values': {'USD': {'price': 0.1, 'raise': 1250000}}}]",Utility,
1595,6597,,ovcode,OVCode,OVC,Verification,"[{'startDate': '2018-05-21', 'endDate': '2018-07-20', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 3}}}]",,
1596,170802,,spacey-2025,SpaceY2025,SPAY,Gaming,"[{'type': 'Seed', 'tokensForSale': 4500000, 'values': {'USD': {'price': 1, 'raise': 4500000}}}, {'type': 'Private', 'tokensForSale': 3750000, 'values': {'USD': {'price': 3, 'raise': 11250000}}}, {'startDate': '2021-11-21', 'endDate': '2021-11-21', 'type': 'IDO', 'tokensForSale': 30000, 'values': {'USD': {'price': 4, 'raise': 120000}}}, {'startDate': '2021-11-21', 'endDate': '2021-11-21', 'type': 'IDO', 'tokensForSale': 37500, 'values': {'USD': {'price': 4, 'raise': 150000}}}, {'startDate': '2021-11-20', 'endDate': '2021-11-21', 'type': 'IEO', 'tokensForSale': 10000, 'values': {'USD': {'price': 4, 'raise': 40000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}]",Utility,
1597,169384,,anypad,Anypad,APAD,DeFi,"[{'startDate': '2021-09-13', 'endDate': '2021-09-15', 'type': 'IDO', 'tokensForSale': 14000000, 'values': {'USD': {'price': 0.005, 'raise': 70000}}}, {'type': 'Private', 'tokensForSale': 120000000, 'values': {'USD': {'price': 0.004, 'raise': 480000}}}, {'type': 'Seed', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.003, 'raise': 150000}}}, {'startDate': '2021-09-15', 'endDate': '2021-09-15', 'type': 'IDO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.005, 'raise': 5000}}}, {'startDate': '2021-09-03', 'endDate': '2021-09-13', 'type': 'IDO', 'tokensForSale': 4000000, 'values': {'USD': {'price': 0.005, 'raise': 25000}}}]",Utility,
1598,172777,,nft-4-play,NFT4Play,4PLAY,Gaming,"[{'startDate': '2022-02-04', 'endDate': '2022-02-04', 'type': 'IDO', 'tokensForSale': 18181818, 'values': {'USD': {'raise': 200000, 'price': 0.011, 'hardCap': 200000}}}, {'startDate': '2022-02-04', 'endDate': '2022-02-08', 'type': 'IDO', 'tokensForSale': 27272727, 'values': {'USD': {'raise': 300000, 'price': 0.011, 'hardCap': 300000}}}, {'type': 'Seed', 'tokensForSale': 12500000, 'values': {'USD': {'price': 0.008, 'raise': 100000}}}, {'type': 'Private', 'tokensForSale': 40000000, 'values': {'USD': {'price': 0.01, 'raise': 400000}}}]",Utility,
1599,28244,,aluna,Aluna Social,ALN,Trading and investment,"[{'type': 'Seed', 'tokensForSale': 7500000, 'values': {'USD': {'price': 0.043, 'raise': 326000}}}, {'type': 'Private', 'tokensForSale': 2150000, 'values': {'USD': {'price': 0.067, 'raise': 143311}}}, {'type': 'Private', 'tokensForSale': 2200000, 'values': {'USD': {'price': 0.075, 'raise': 165000}}}, {'type': 'Private', 'tokensForSale': 3460000, 'values': {'USD': {'price': 0.08, 'raise': 277027}}}, {'type': 'Private/Pre-sale', 'tokensForSale': 7000000, 'values': {'USD': {'price': 0.075, 'raise': 525000}}}, {'startDate': '2021-03-01', 'endDate': '2021-03-02', 'type': 'IEO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.1, 'raise': 100000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'startDate': '2021-03-03', 'endDate': '2021-03-06', 'type': 'IDO', 'tokensForSale': 3000000, 'values': {'USD': {'price': 0.1, 'raise': 300000}}}]",Utility,
1600,3842,,usechain,UseChain Token,USE,Blockchain infrastructure,"[{'startDate': '2018-08-08', 'endDate': '2018-08-08', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0049, 'softCap': 9766666, 'hardCap': 29300000, 'raise': 29325735}, 'ETH': {'price': 1.333e-05, 'softCap': 20000, 'hardCap': 60000}, 'BTC': {'softCap': 1350, 'hardCap': 4500}}}]",,
1601,135811,,ridotto,Ridotto,RDT,Gambling and betting,"[{'startDate': '2021-09-20', 'endDate': '2021-09-28', 'type': 'IDO', 'tokensForSale': 8908931, 'values': {'ETH': {'price': 1.8399998675e-05, 'raise': 163.924318597449}, 'USD': {'price': 0.0551999960256, 'raise': 491772.955792347}}}, {'startDate': '2021-09-25', 'endDate': '2021-09-25', 'type': 'IDO', 'tokensForSale': 1142857, 'values': {'USD': {'price': 0.0525, 'raise': 60000}}}]",Utility,
1602,169465,,blizzard-network,Blizzard Network,BLIZZ,DeFi,"[{'startDate': '2021-09-15', 'endDate': '2021-09-15', 'type': 'IDO', 'tokensForSale': 400000, 'values': {'USD': {'price': 0.75, 'raise': 300000}}}]",Utility,
1603,81640,,nfraction,NFracTion,NFTA,Non-Fungible Tokens (NFT),"[{'startDate': '2021-09-30', 'endDate': '2021-10-01', 'type': 'IDO', 'tokensForSale': 1250000, 'values': {'ETH': {'price': 8.07e-05, 'raise': 100.87}, 'USD': {'price': 0.2816312, 'raise': 352039}}}, {'type': 'Seed', 'tokensForSale': 12000000, 'values': {'USD': {'price': 0.025, 'raise': 300000}}}, {'type': 'Strategic', 'tokensForSale': 17000000, 'values': {'USD': {'price': 0.04, 'raise': 640000}}}, {'type': 'Private', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.05, 'raise': 500000}}}]",Utility,
1604,170375,,bitorbit,BitOrbit,BITORB,Social Network,"[{'startDate': '2021-11-04', 'endDate': '2021-11-04', 'type': 'IDO', 'tokensForSale': 17000000, 'values': {'USD': {'price': 0.007, 'raise': 119000}}}, {'startDate': '2021-11-04', 'endDate': '2021-11-04', 'type': 'IDO', 'tokensForSale': 23000000, 'values': {'USD': {'price': 0.007, 'raise': 161000}}}, {'startDate': '2021-11-04', 'endDate': '2021-11-04', 'type': 'Private', 'tokensForSale': 1666667, 'values': {'USD': {'price': 0.006, 'raise': 10000}}}]",Utility,
1605,170200,,howlcity,HowlCity,HWL,Gaming,"[{'type': 'Strategic', 'tokensForSale': 85000000, 'values': {'USD': {'price': 0.017, 'raise': 1445000}}}, {'startDate': '2021-11-04', 'endDate': '2021-11-06', 'type': 'IDO', 'tokensForSale': 5800000, 'values': {'USD': {'price': 0.025, 'raise': 145000}}}, {'startDate': '2021-11-05', 'endDate': '2021-11-05', 'type': 'IDO', 'tokensForSale': 9200000, 'values': {'USD': {'price': 0.025, 'raise': 230000}}}, {'startDate': '2021-11-05', 'endDate': '2021-11-06', 'type': 'IDO', 'tokensForSale': 4000000, 'values': {'USD': {'price': 0.025, 'raise': 100000}}}, {'startDate': '2021-11-06', 'endDate': '2021-11-06', 'type': 'IDO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.025}}}]",Utility,
1606,170699,,the-dynasty,The Dynasty,DYT,Gaming,"[{'startDate': '2021-11-12', 'endDate': '2021-11-12', 'type': 'IDO', 'tokensForSale': 7500000, 'values': {'USD': {'price': 0.04, 'raise': 300000}}}, {'startDate': '2021-11-11', 'endDate': '2021-11-12', 'type': 'IDO', 'tokensForSale': 7500000, 'values': {'USD': {'price': 0.04, 'raise': 300000}}}, {'type': 'Private', 'tokensForSale': 18000000, 'values': {'USD': {'price': 0.03, 'raise': 540000}}}, {'startDate': '2021-11-12', 'endDate': '2021-11-12', 'type': 'IDO', 'tokensForSale': 7500000, 'values': {'USD': {'price': 0.04, 'raise': 300000}}}]",Utility,
1607,171818,,tribe-land,Tribe Land,TRBL,Gaming,"[{'startDate': '2021-12-18', 'endDate': '2021-12-18', 'type': 'IDO', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.01, 'raise': 200000}}}, {'startDate': '2021-12-15', 'endDate': '2021-12-18', 'type': 'IDO', 'tokensForSale': 280000000, 'values': {'USD': {'price': 0.01, 'raise': 2800000}}}, {'startDate': '2021-12-11', 'endDate': '2021-12-14', 'type': 'IDO', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.01, 'raise': 200000}}}]",Utility,
1608,171521,,stay-in-destiny-world,Stay In Destiny World,SIW,Gaming,"[{'startDate': '2021-12-13', 'endDate': '2021-12-13', 'type': 'IDO', 'tokensForSale': 1250000, 'values': {'USD': {'price': 0.06, 'raise': 75000}}}, {'startDate': '2021-12-16', 'endDate': '2021-12-16', 'type': 'IDO', 'tokensForSale': 2166667, 'values': {'USD': {'price': 0.06, 'raise': 130000}}}, {'startDate': '2021-12-21', 'endDate': '2021-12-21', 'type': 'IDO', 'tokensForSale': 2083333, 'values': {'USD': {'price': 0.06, 'raise': 125000}}}, {'startDate': '2021-12-14', 'endDate': '2021-12-18', 'type': 'IDO', 'tokensForSale': 1250000, 'values': {'USD': {'price': 0.06, 'raise': 75000}}}, {'startDate': '2021-12-06', 'endDate': '2021-12-06', 'type': 'Private', 'tokensForSale': 625000, 'values': {'USD': {'price': 0.04, 'raise': 25000}}}, {'startDate': '2021-12-23', 'endDate': '2021-12-24', 'type': 'IDO', 'tokensForSale': 1166666, 'values': {'USD': {'price': 0.06, 'raise': 70000}}}]",Utility,
1609,397,,paragon,Paragon,PRG,Business,"[{'startDate': '2017-09-15', 'endDate': '2017-10-16', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 1, 'hardCap': 100000000, 'raise': 6000000}, 'BTC': {'price': 0.0001774}}}]",,
1610,169971,,metaseer,Metaseer,METAS,DeFi,"[{'type': 'Private', 'tokensForSale': 3600000, 'values': {'USD': {'price': 0.15, 'raise': 540000}}}, {'startDate': '2021-07-27', 'endDate': '2021-07-27', 'type': 'IDO', 'tokensForSale': 1047368, 'values': {'USD': {'price': 0.19, 'raise': 199000}}}, {'startDate': '2021-07-28', 'endDate': '2021-07-29', 'type': 'IDO', 'tokensForSale': 1052632, 'values': {'USD': {'price': 0.19, 'raise': 200000}}}, {'startDate': '2021-10-26', 'endDate': '2021-10-26', 'type': 'IDO', 'tokensForSale': 3150000, 'values': {'USD': {'price': 0.19, 'raise': 598500}}}]",Utility,
1611,170736,,diviner-protocol,Diviner Protocol,DPT,Gaming,"[{'startDate': '2021-12-21', 'endDate': '2021-12-21', 'type': 'IDO', 'tokensForSale': 24000000, 'values': {'USD': {'price': 0.025, 'raise': 600000}}}, {'startDate': '2021-12-21', 'endDate': '2021-12-21', 'type': 'IDO', 'tokensForSale': 8000000, 'values': {'USD': {'price': 0.025, 'raise': 200000}}}]",Utility,
1612,29490,,shadowsnetwork,Shadows Network,DOWS,DeFi,"[{'startDate': '2021-03-02', 'endDate': '2021-03-02', 'type': 'IDO', 'tokensForSale': 2000000, 'values': {'USD': {'price': 0.125, 'raise': 125000}}}, {'type': 'Seed', 'tokensForSale': 8000000, 'values': {'USD': {'price': 0.08}}}, {'startDate': '2021-03-02', 'endDate': '2021-03-02', 'type': 'IDO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.125, 'raise': 125000}}}, {'type': 'Private', 'tokensForSale': 10000000, 'values': {'USD': {'raise': 1650000}}}]",Utility,7350000.0
1613,80741,,orakuru,Orakuru ,ORK,Blockchain Service,"[{'type': 'Seed', 'tokensForSale': 5833333, 'values': {'USD': {'price': 0.06, 'raise': 350000}}}, {'type': 'Pre-sale', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.12, 'raise': 600000}}}, {'type': 'Private', 'tokensForSale': 3000000, 'values': {'USD': {'price': 0.15, 'raise': 450000}}}, {'startDate': '2021-04-08', 'endDate': '2021-04-08', 'type': 'IDO', 'tokensForSale': 571428, 'values': {'USD': {'price': 0.175, 'raise': 100000}}}, {'type': 'Private/Pre-sale', 'tokensForSale': 1500000, 'values': {'USD': {'price': 0.15, 'raise': 225000}}}]",Utility,
1614,169858,,automatic,AutoMatic,AUMI,DeFi,"[{'startDate': '2021-10-25', 'type': 'IDO', 'tokensForSale': 39000, 'values': {'USD': {'price': 16.66, 'raise': 650000}}}]",Utility,
1615,171105,,age-of-tanks,Age of Tanks,AOT,Gaming,"[{'startDate': '2021-11-29', 'endDate': '2021-11-29', 'type': 'IDO', 'tokensForSale': 3000000, 'values': {'USD': {'price': 0.1, 'raise': 300000}}}, {'startDate': '2021-11-29', 'endDate': '2021-11-29', 'type': 'Private', 'tokensForSale': 2000000, 'values': {'USD': {'price': 0.07, 'raise': 140000}}}, {'type': 'Seed', 'tokensForSale': 6000000, 'values': {'USD': {'price': 0.05, 'raise': 300000}}}, {'type': 'Strategic', 'tokensForSale': 18000000, 'values': {'USD': {'price': 0.07, 'raise': 1260000}}}, {'startDate': '2021-11-27', 'endDate': '2021-11-27', 'type': 'IDO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.1, 'raise': 100000}}}]",Utility,
1616,169438,,medacoin,Medacoin,MEDA,Gaming,"[{'startDate': '2021-09-13', 'endDate': '2021-09-13', 'type': 'IDO', 'tokensForSale': 4500000000, 'values': {'USD': {'price': 2e-05, 'raise': 90000}}}]",Utility,
1617,169832,,moonscapegame,Moonscape,MSCP,Gaming,"[{'type': 'Strategic', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.0001, 'raise': 10000}}}, {'type': 'Private', 'tokensForSale': 150000000, 'values': {'USD': {'price': 0.0001, 'raise': 15000}}}, {'startDate': '2021-11-23', 'endDate': '2021-11-24', 'type': 'IDO', 'tokensForSale': 400000000, 'values': {'USD': {'price': 0.000125, 'raise': 50000}}}]",Utility,
1618,168216,,multipad,MultiPad,MPAD,DeFi,"[{'startDate': '2021-09-02', 'endDate': '2021-09-02', 'type': 'IDO', 'tokensForSale': 3000000, 'values': {'USD': {'price': 0.05, 'raise': 150000}}}]",Utility,
1619,172812,,unclemine,UncleMine,UM,Blockchain infrastructure,"[{'startDate': '2022-02-21', 'endDate': '2022-02-23', 'type': 'IDO', 'tokensForSale': 12500000, 'values': {'USD': {'price': 0.06, 'raise': 750000}}}]",Utility,
1620,174190,,tangible,Tangible,TNGBL,Non-Fungible Tokens (NFT),"[{'type': 'Seed', 'tokensForSale': 1333333, 'values': {'USD': {'price': 0.3, 'raise': 400000}}}, {'startDate': '2022-04-28', 'endDate': '2022-05-01', 'type': 'IDO', 'tokensForSale': 100000, 'values': {'USD': {'price': 2, 'raise': 200000}}}, {'startDate': '2022-04-28', 'endDate': '2022-04-28', 'type': 'IDO', 'tokensForSale': 200000, 'values': {'USD': {'price': 2, 'raise': 400000}}}]",Utility,
1621,170265,,flash-loans,Flash Loans,FLASH,DeFi,"[{'type': 'Seed', 'tokensForSale': 26666666, 'values': {'USD': {'price': 0.015, 'raise': 400000}}}, {'type': 'Private', 'tokensForSale': 24000000, 'values': {'USD': {'price': 0.025, 'raise': 600000}}}, {'type': 'Private 2', 'tokensForSale': 11428571, 'values': {'USD': {'price': 0.035, 'raise': 400000}}}, {'type': 'IDO', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.05, 'raise': 250000}}}, {'startDate': '2021-10-28', 'endDate': '2021-10-28', 'type': 'IDO', 'tokensForSale': 2285714, 'values': {'USD': {'price': 0.04375, 'raise': 100000}}}, {'startDate': '2021-11-01', 'endDate': '2021-11-01', 'type': 'IDO', 'tokensForSale': 2000000, 'values': {'USD': {'price': 0.05, 'raise': 100000}}}, {'startDate': '2021-10-31', 'endDate': '2021-11-01', 'type': 'IDO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.05, 'raise': 50000}}}]",Utility,
1622,171566,,starbots,Starbots,BOT,Gaming,"[{'startDate': '2022-01-11', 'endDate': '2022-01-12', 'type': 'IDO', 'tokensForSale': 500000, 'values': {'USD': {'price': 0.1, 'raise': 50000}}}, {'type': 'Private', 'tokensForSale': 32000000, 'values': {'USD': {'price': 0.075, 'raise': 2400000}}}, {'startDate': '2022-01-11', 'endDate': '2022-01-12', 'type': 'IDO', 'tokensForSale': 4750000, 'values': {'USD': {'price': 0.1, 'raise': 475000}}}, {'startDate': '2022-01-10', 'endDate': '2022-01-11', 'type': 'IDO', 'tokensForSale': 2750000, 'values': {'USD': {'price': 0.1, 'raise': 275000}}}]",Utility,
1623,171855,,billionaire-plus,Billionaire Plus,BPLUS,Gaming,"[{'startDate': '2021-12-21', 'endDate': '2021-12-22', 'type': 'IDO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.0015, 'raise': 150000}}}, {'type': 'Seed', 'tokensForSale': 400000000, 'values': {'USD': {'price': 0.001, 'raise': 400000}}}, {'type': 'Private', 'tokensForSale': 1300000000, 'values': {'USD': {'price': 0.0013, 'raise': 1250000}}}, {'startDate': '2021-12-23', 'endDate': '2021-12-23', 'type': 'IDO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.00150001500015, 'raise': 150000}}}, {'startDate': '2021-12-22', 'endDate': '2021-12-22', 'type': 'IDO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.0015, 'raise': 150000}}}]",Utility,
1624,77801,,etna-network,ETNA Network,ETNA,DeFi,"[{'startDate': '2021-03-22', 'endDate': '2021-03-22', 'type': 'IDO', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.08, 'raise': 400000}}}]",Utility,
